date,gpu_name,flipkart_price,flipkart_rating,flipkart_reviews,amazon_price,amazon_rating,amazon_reviews,aliexpress_price,aliexpress_rating,aliexpress_reviews,price_diff_amazon,price_diff_aliexpress,average_rating,discount_flag,units_sold,revenue
2024-11-14,AMD RX 7900 XTX,86487,4.8,141,73918,4.0,945,35427,4.6,1396,12569,51060,4.466666666666667,0,1,86487
2024-11-13,NVIDIA RTX 3060,68766,4.0,1826,66607,4.1,1795,90208,4.8,807,2159,-21442,4.3,0,15,1031490
2024-11-13,NVIDIA RTX 3070,92140,4.5,1879,38279,3.8,1640,87679,4.4,1981,53861,4461,4.233333333333333,0,1,92140
2024-11-13,NVIDIA RTX 3080,52978,4.0,1623,57035,4.3,1133,95284,4.2,256,-4057,-42306,4.166666666666667,1,71,3761438
2024-11-13,AMD RX 6600,82707,3.9,953,73411,3.9,751,67859,3.6,1347,9296,14848,3.8000000000000003,0,2,165414
2024-11-13,AMD RX 6700 XT,35242,4.2,1970,87456,4.1,1091,38382,4.3,1585,-52214,-3140,4.2,1,274,9656308
2024-11-13,NVIDIA RTX 4060,79336,4.6,1876,29126,4.5,1971,35090,4.9,1634,50210,44246,4.666666666666667,0,1,79336
2024-11-13,AMD RX 7900 XTX,71469,4.3,425,26644,4.3,1300,65042,4.1,476,44825,6427,4.233333333333333,0,1,71469
2024-11-12,NVIDIA RTX 3060,33148,4.6,926,37322,4.6,1434,61577,4.5,1908,-4174,-28429,4.566666666666666,1,41,1359068
2024-11-12,NVIDIA RTX 3070,44073,4.8,159,40953,4.4,1013,35941,4.9,1725,3120,8132,4.7,0,1,44073
2024-11-12,NVIDIA RTX 3080,46351,4.8,511,38206,4.3,1703,51795,3.9,720,8145,-5444,4.333333333333333,0,1,46351
2024-11-12,AMD RX 6600,31596,3.5,203,43718,4.3,444,93792,4.8,599,-12122,-62196,4.2,1,99,3128004
2024-11-12,AMD RX 6700 XT,75007,3.8,854,58536,4.9,1966,31465,4.4,540,16471,43542,4.366666666666666,0,1,75007
2024-11-12,NVIDIA RTX 4060,86983,4.1,1990,81552,3.5,1051,81522,4.6,1693,5431,5461,4.066666666666666,0,15,1304745
2024-11-12,AMD RX 7900 XTX,43816,3.5,862,65261,5.0,101,48608,4.3,193,-21445,-4792,4.266666666666667,1,142,6221872
2024-11-11,NVIDIA RTX 3060,90932,4.2,1882,33837,3.9,613,75738,4.5,658,57095,15194,4.2,0,1,90932
2024-11-11,NVIDIA RTX 3070,89011,4.3,805,74705,4.8,535,25997,3.8,1701,14306,63014,4.3,0,1,89011
2024-11-11,NVIDIA RTX 3080,45550,4.6,1510,91193,3.6,1613,81689,3.7,646,-45643,-36139,3.9666666666666663,1,265,12070750
2024-11-11,AMD RX 6600,36182,3.5,201,33628,3.6,1530,87520,4.7,1400,2554,-51338,3.9333333333333336,0,30,1085460
2024-11-11,AMD RX 6700 XT,48039,4.7,538,39262,4.6,672,64496,3.8,137,8777,-16457,4.366666666666667,0,1,48039
2024-11-11,NVIDIA RTX 4060,56315,3.8,523,80345,4.4,1742,66357,3.6,689,-24030,-10042,3.933333333333333,1,163,9179345
2024-11-11,AMD RX 7900 XTX,62606,4.1,141,69307,4.9,1400,87193,4.1,1319,-6701,-24587,4.366666666666666,1,67,4194602
2024-11-10,NVIDIA RTX 3060,27049,4.9,1425,62054,4.2,603,69525,4.1,1242,-35005,-42476,4.4,1,226,6113074
2024-11-10,NVIDIA RTX 3070,49625,4.7,558,66955,3.8,1327,26456,4.0,809,-17330,23169,4.166666666666667,0,135,6699375
2024-11-10,NVIDIA RTX 3080,60064,4.7,725,65181,4.9,373,81489,4.2,1620,-5117,-21425,4.6000000000000005,1,63,3784032
2024-11-10,AMD RX 6600,61565,4.8,1844,27255,4.2,1946,89126,4.3,448,34310,-27561,4.433333333333334,0,1,61565
2024-11-10,AMD RX 6700 XT,71466,3.9,1055,28765,3.8,1238,75220,4.1,1453,42701,-3754,3.933333333333333,0,1,71466
2024-11-10,NVIDIA RTX 4060,67149,4.3,1377,89308,4.3,1712,37475,4.2,807,-22159,29674,4.266666666666667,0,148,9938052
2024-11-10,AMD RX 7900 XTX,78843,3.7,1147,36573,3.5,1804,34591,4.6,1184,42270,44252,3.9333333333333336,0,1,78843
2024-11-09,NVIDIA RTX 3060,75650,4.5,1347,85857,3.7,1764,72880,3.9,745,-10207,2770,4.033333333333333,0,95,7186750
2024-11-09,NVIDIA RTX 3070,61496,4.5,1086,76257,4.0,462,86703,4.2,419,-14761,-25207,4.233333333333333,1,117,7195032
2024-11-09,NVIDIA RTX 3080,33121,5.0,1411,24127,4.2,495,48967,4.0,983,8994,-15846,4.3999999999999995,0,1,33121
2024-11-09,AMD RX 6600,66884,3.9,1556,80347,3.8,140,76637,4.6,681,-13463,-9753,4.1,1,80,5350720
2024-11-09,AMD RX 6700 XT,62706,3.7,1667,64423,4.9,832,88246,4.1,1200,-1717,-25540,4.233333333333333,1,32,2006592
2024-11-09,NVIDIA RTX 4060,53961,4.7,1743,47838,4.7,1380,42361,4.4,1840,6123,11600,4.6000000000000005,0,1,53961
2024-11-09,AMD RX 7900 XTX,80376,4.0,386,67618,3.8,1111,38980,4.1,532,12758,41396,3.9666666666666663,0,1,80376
2024-11-08,NVIDIA RTX 3060,30705,4.2,705,69880,3.9,1952,41175,3.9,1871,-39175,-10470,4.0,1,230,7062150
2024-11-08,NVIDIA RTX 3070,59431,4.1,1608,49463,3.8,1781,46140,4.3,820,9968,13291,4.066666666666666,0,1,59431
2024-11-08,NVIDIA RTX 3080,31405,4.6,1271,74823,4.8,1265,53966,4.9,671,-43418,-22561,4.766666666666667,1,236,7411580
2024-11-08,AMD RX 6600,49703,4.6,555,91624,3.8,496,66839,4.4,1460,-41921,-17136,4.266666666666667,1,260,12922780
2024-11-08,AMD RX 6700 XT,89858,4.0,714,45541,4.4,1627,67765,4.3,903,44317,22093,4.233333333333333,0,1,89858
2024-11-08,NVIDIA RTX 4060,49667,4.8,470,31569,3.9,1267,54813,4.2,1050,18098,-5146,4.3,0,1,49667
2024-11-08,AMD RX 7900 XTX,61305,4.2,1617,56164,4.6,661,63204,3.7,1888,5141,-1899,4.166666666666667,0,10,613050
2024-11-07,NVIDIA RTX 3060,61842,4.7,1662,52700,3.5,1519,48558,3.9,1190,9142,13284,4.033333333333333,0,1,61842
2024-11-07,NVIDIA RTX 3070,51563,4.8,1440,96886,3.9,1247,69586,4.5,1499,-45323,-18023,4.3999999999999995,1,262,13509506
2024-11-07,NVIDIA RTX 3080,35524,4.0,1624,81513,4.9,1412,38027,4.4,956,-45989,-2503,4.433333333333334,1,242,8596808
2024-11-07,AMD RX 6600,65694,4.7,778,31443,4.1,933,80184,3.8,159,34251,-14490,4.2,0,1,65694
2024-11-07,AMD RX 6700 XT,72851,4.4,1049,58915,4.5,1055,52520,4.4,1130,13936,20331,4.433333333333334,0,1,72851
2024-11-07,NVIDIA RTX 4060,41291,3.6,1399,89916,4.3,189,37463,4.4,937,-48625,3828,4.1000000000000005,0,265,10942115
2024-11-07,AMD RX 7900 XTX,35202,4.8,1124,51815,3.9,960,27654,4.4,440,-16613,7548,4.366666666666666,0,97,3414594
2024-11-06,NVIDIA RTX 3060,43280,4.1,711,95461,4.0,902,89460,3.6,858,-52181,-46180,3.9,1,285,12334800
2024-11-06,NVIDIA RTX 3070,76588,4.8,408,50248,3.6,1271,29903,4.8,1439,26340,46685,4.3999999999999995,0,1,76588
2024-11-06,NVIDIA RTX 3080,41644,4.0,1266,27173,5.0,967,77553,4.3,495,14471,-35909,4.433333333333334,0,1,41644
2024-11-06,AMD RX 6600,83147,4.0,1565,33804,3.8,774,46902,4.1,1891,49343,36245,3.9666666666666663,0,1,83147
2024-11-06,AMD RX 6700 XT,46301,4.2,1392,63251,4.4,298,54802,4.2,1559,-16950,-8501,4.266666666666667,1,124,5741324
2024-11-06,NVIDIA RTX 4060,47743,4.5,109,29584,4.1,149,50829,3.7,232,18159,-3086,4.1000000000000005,0,1,47743
2024-11-06,AMD RX 7900 XTX,83491,3.8,1684,67868,3.9,1069,27743,4.4,1040,15623,55748,4.033333333333333,0,1,83491
2024-11-05,NVIDIA RTX 3060,48819,4.6,1102,56033,4.7,1782,59718,4.4,595,-7214,-10899,4.566666666666667,1,67,3270873
2024-11-05,NVIDIA RTX 3070,34599,4.4,1397,69981,4.7,249,48962,4.3,327,-35382,-14363,4.466666666666668,1,214,7404186
2024-11-05,NVIDIA RTX 3080,81587,4.1,1077,80261,4.4,1285,66722,3.9,1578,1326,14865,4.133333333333334,0,19,1550153
2024-11-05,AMD RX 6600,72280,3.6,508,39061,5.0,1977,31210,4.6,1496,33219,41070,4.3999999999999995,0,1,72280
2024-11-05,AMD RX 6700 XT,71018,4.8,1650,29461,4.0,1836,79517,5.0,1865,41557,-8499,4.6000000000000005,0,1,71018
2024-11-05,NVIDIA RTX 4060,93164,3.5,108,31567,3.6,1743,73080,4.7,632,61597,20084,3.9333333333333336,0,1,93164
2024-11-05,AMD RX 7900 XTX,56466,4.5,805,80371,4.0,1382,43720,4.7,1425,-23905,12746,4.3999999999999995,0,160,9034560
2024-11-04,NVIDIA RTX 3060,63962,3.7,1130,79140,3.7,214,28701,4.2,1586,-15178,35261,3.866666666666667,0,102,6524124
2024-11-04,NVIDIA RTX 3070,63491,3.6,193,31257,4.8,922,32235,4.7,1796,32234,31256,4.366666666666667,0,1,63491
2024-11-04,NVIDIA RTX 3080,63467,4.2,1165,39616,4.6,577,30206,4.1,1999,23851,33261,4.3,0,1,63467
2024-11-04,AMD RX 6600,93464,4.2,1506,27104,4.1,1728,94205,4.5,977,66360,-741,4.266666666666667,0,1,93464
2024-11-04,AMD RX 6700 XT,42343,5.0,1103,83192,4.4,795,39108,3.7,637,-40849,3235,4.366666666666667,0,246,10416378
2024-11-04,NVIDIA RTX 4060,70630,3.7,1957,29123,4.3,1303,42565,3.8,945,41507,28065,3.9333333333333336,0,1,70630
2024-11-04,AMD RX 7900 XTX,75029,3.8,1589,48112,3.7,1318,67704,4.9,1729,26917,7325,4.133333333333334,0,1,75029
2024-11-03,NVIDIA RTX 3060,40927,4.6,1307,35709,4.7,496,86975,3.9,775,5218,-46048,4.4,0,15,613905
2024-11-03,NVIDIA RTX 3070,89527,3.7,1556,43733,4.3,827,35461,4.8,1106,45794,54066,4.266666666666667,0,1,89527
2024-11-03,NVIDIA RTX 3080,29970,4.8,623,81125,4.6,1010,56206,4.0,1511,-51155,-26236,4.466666666666666,1,295,8841150
2024-11-03,AMD RX 6600,33233,5.0,1455,48360,3.7,190,82992,4.7,1532,-15127,-49759,4.466666666666666,1,92,3057436
2024-11-03,AMD RX 6700 XT,41524,4.8,198,30973,4.0,992,60460,3.9,173,10551,-18936,4.233333333333333,0,1,41524
2024-11-03,NVIDIA RTX 4060,40590,4.2,353,94594,4.6,737,41564,4.3,153,-54004,-974,4.366666666666667,1,290,11771100
2024-11-03,AMD RX 7900 XTX,59012,4.6,520,42294,4.2,1335,54007,4.3,1561,16718,5005,4.366666666666667,0,1,59012
2024-11-02,NVIDIA RTX 3060,25685,4.1,306,69328,4.1,116,62682,4.9,424,-43643,-36997,4.366666666666666,1,235,6035975
2024-11-02,NVIDIA RTX 3070,92408,4.4,1535,94657,4.5,396,65836,4.6,1478,-2249,26572,4.5,0,41,3788728
2024-11-02,NVIDIA RTX 3080,43409,4.7,314,31456,4.3,1810,61915,4.6,1523,11953,-18506,4.533333333333333,0,1,43409
2024-11-02,AMD RX 6600,94942,4.4,678,32614,4.0,510,40049,4.4,1859,62328,54893,4.266666666666667,0,1,94942
2024-11-02,AMD RX 6700 XT,37813,4.2,1347,48939,4.0,1467,74468,4.5,157,-11126,-36655,4.233333333333333,1,89,3365357
2024-11-02,NVIDIA RTX 4060,50335,4.7,513,90045,4.5,1057,54519,4.0,1296,-39710,-4184,4.3999999999999995,1,240,12080400
2024-11-02,AMD RX 7900 XTX,74675,4.1,428,70141,4.3,787,25706,4.0,1141,4534,48969,4.133333333333333,0,12,896100
2024-11-01,NVIDIA RTX 3060,31654,4.2,525,64702,4.0,314,93064,4.2,1943,-33048,-61410,4.133333333333333,1,203,6425762
2024-11-01,NVIDIA RTX 3070,87709,3.9,126,81891,4.2,1984,47154,4.5,1302,5818,40555,4.2,0,1,87709
2024-11-01,NVIDIA RTX 3080,34569,4.8,1470,27716,3.8,571,90253,4.3,874,6853,-55684,4.3,0,16,553104
2024-11-01,AMD RX 6600,87984,4.9,1696,88260,3.8,1084,90913,3.8,1175,-276,-2929,4.166666666666667,1,32,2815488
2024-11-01,AMD RX 6700 XT,89684,4.6,307,68531,3.8,477,86619,4.2,877,21153,3065,4.199999999999999,0,1,89684
2024-11-01,NVIDIA RTX 4060,60818,3.8,706,25853,3.5,832,29343,4.9,801,34965,31475,4.066666666666666,0,1,60818
2024-11-01,AMD RX 7900 XTX,60422,3.6,1765,30478,3.7,695,54001,3.8,407,29944,6421,3.7000000000000006,0,1,60422
2024-10-31,NVIDIA RTX 3060,45221,4.8,837,81317,4.4,1969,63464,4.7,1716,-36096,-18243,4.633333333333333,1,223,10084283
2024-10-31,NVIDIA RTX 3070,66476,4.6,294,69533,5.0,507,42999,3.8,1121,-3057,23477,4.466666666666666,0,30,1994280
2024-10-31,NVIDIA RTX 3080,28093,4.8,1458,50256,3.8,1913,86868,4.9,1956,-22163,-58775,4.5,1,154,4326322
2024-10-31,AMD RX 6600,47041,4.0,996,62228,3.8,1835,27892,4.8,1618,-15187,19149,4.2,0,91,4280731
2024-10-31,AMD RX 6700 XT,57928,4.1,801,55701,3.8,460,51524,4.5,916,2227,6404,4.133333333333333,0,22,1274416
2024-10-31,NVIDIA RTX 4060,46901,4.1,1034,57141,3.5,1487,37654,4.3,655,-10240,9247,3.9666666666666663,0,83,3892783
2024-10-31,AMD RX 7900 XTX,60788,4.5,1079,43092,4.5,1912,32871,4.2,1170,17696,27917,4.3999999999999995,0,1,60788
2024-10-30,NVIDIA RTX 3060,82593,4.8,441,39316,4.9,724,56506,3.9,1614,43277,26087,4.533333333333333,0,1,82593
2024-10-30,NVIDIA RTX 3070,37903,4.5,220,83762,4.1,862,51594,4.9,1856,-45859,-13691,4.5,1,273,10347519
2024-10-30,NVIDIA RTX 3080,43741,4.1,1309,48776,5.0,1376,55994,4.5,1034,-5035,-12253,4.533333333333333,1,46,2012086
2024-10-30,AMD RX 6600,89925,4.5,471,84672,3.6,395,45585,5.0,644,5253,44340,4.366666666666666,0,1,89925
2024-10-30,AMD RX 6700 XT,74711,4.4,1866,40696,3.8,874,59117,4.6,1601,34015,15594,4.266666666666667,0,1,74711
2024-10-30,NVIDIA RTX 4060,43082,4.9,331,73658,4.4,1402,31430,4.3,224,-30576,11652,4.533333333333334,0,175,7539350
2024-10-30,AMD RX 7900 XTX,79517,3.6,635,54431,4.6,1302,51091,3.9,1659,25086,28426,4.033333333333333,0,1,79517
2024-10-29,NVIDIA RTX 3060,63288,4.6,1488,51171,3.9,404,88361,3.6,1905,12117,-25073,4.033333333333333,0,1,63288
2024-10-29,NVIDIA RTX 3070,95511,4.6,558,66973,3.6,1729,31307,4.7,249,28538,64204,4.3,0,1,95511
2024-10-29,NVIDIA RTX 3080,70593,4.3,1534,59744,4.8,1296,51663,3.7,270,10849,18930,4.266666666666667,0,1,70593
2024-10-29,AMD RX 6600,38028,4.5,609,87806,4.6,1706,86011,3.6,1307,-49778,-47983,4.233333333333333,1,293,11142204
2024-10-29,AMD RX 6700 XT,87999,4.5,1413,89126,4.4,442,55080,4.2,1265,-1127,32919,4.366666666666667,0,31,2727969
2024-10-29,NVIDIA RTX 4060,73663,4.8,1243,91844,4.6,1421,28023,4.1,1953,-18181,45640,4.499999999999999,0,144,10607472
2024-10-29,AMD RX 7900 XTX,29247,4.5,421,91801,4.2,1050,42515,4.8,1692,-62554,-13268,4.5,1,358,10470426
2024-10-28,NVIDIA RTX 3060,92109,4.8,1880,48097,4.6,1176,52356,4.7,1358,44012,39753,4.699999999999999,0,1,92109
2024-10-28,NVIDIA RTX 3070,44292,4.6,756,91208,4.9,1070,81806,3.9,933,-46916,-37514,4.466666666666667,1,248,10984416
2024-10-28,NVIDIA RTX 3080,56284,5.0,203,61932,4.1,1986,61521,4.4,773,-5648,-5237,4.5,1,69,3883596
2024-10-28,AMD RX 6600,90268,4.3,875,28494,3.8,515,92450,4.3,1421,61774,-2182,4.133333333333333,0,1,90268
2024-10-28,AMD RX 6700 XT,76783,3.6,1009,83175,4.1,726,63438,4.8,609,-6392,13345,4.166666666666667,0,63,4837329
2024-10-28,NVIDIA RTX 4060,81454,4.8,1015,80797,4.4,1825,68969,4.5,1130,657,12485,4.566666666666666,0,48,3909792
2024-10-28,AMD RX 7900 XTX,64398,5.0,1626,73119,4.3,375,67602,4.2,1649,-8721,-3204,4.5,1,86,5538228
2024-10-27,NVIDIA RTX 3060,25169,4.1,173,35430,4.2,820,49872,3.5,1929,-10261,-24703,3.9333333333333336,1,84,2114196
2024-10-27,NVIDIA RTX 3070,22766,4.7,1367,56952,3.6,1149,92641,4.2,466,-34186,-69875,4.166666666666667,1,222,5054052
2024-10-27,NVIDIA RTX 3080,66088,4.3,1440,69579,4.2,985,34132,4.5,293,-3491,31956,4.333333333333333,0,49,3238312
2024-10-27,AMD RX 6600,84588,4.0,211,78612,4.7,749,82895,4.5,1203,5976,1693,4.3999999999999995,0,1,84588
2024-10-27,AMD RX 6700 XT,54940,4.0,1671,60917,3.5,1004,47526,4.7,1662,-5977,7414,4.066666666666666,0,64,3516160
2024-10-27,NVIDIA RTX 4060,89884,4.5,1566,54818,4.5,835,54128,4.0,725,35066,35756,4.333333333333333,0,1,89884
2024-10-27,AMD RX 7900 XTX,82248,3.6,1449,35214,4.8,1150,68290,4.2,1502,47034,13958,4.2,0,1,82248
2024-10-26,NVIDIA RTX 3060,51081,4.0,1799,34508,4.9,301,66322,3.8,1476,16573,-15241,4.233333333333333,0,1,51081
2024-10-26,NVIDIA RTX 3070,64756,4.3,1537,38127,4.0,1218,44915,3.7,1669,26629,19841,4.0,0,1,64756
2024-10-26,NVIDIA RTX 3080,36310,4.8,1108,50988,3.8,774,75342,4.8,1349,-14678,-39032,4.466666666666666,1,114,4139340
2024-10-26,AMD RX 6600,46280,4.6,938,57250,4.6,1673,45262,4.9,1070,-10970,1018,4.7,0,98,4535440
2024-10-26,AMD RX 6700 XT,38102,4.4,484,59535,4.6,382,82596,3.9,638,-21433,-44494,4.3,1,146,5562892
2024-10-26,NVIDIA RTX 4060,41044,3.8,1788,56296,4.7,677,86350,4.1,727,-15252,-45306,4.2,1,119,4884236
2024-10-26,AMD RX 7900 XTX,52850,4.0,1650,70741,4.9,1783,71694,4.0,1626,-17891,-18844,4.3,1,102,5390700
2024-10-25,NVIDIA RTX 3060,76705,4.9,1815,27424,4.5,1658,67017,4.0,1253,49281,9688,4.466666666666667,0,1,76705
2024-10-25,NVIDIA RTX 3070,41840,4.2,1306,44822,3.8,1581,76999,3.5,927,-2982,-35159,3.8333333333333335,1,62,2594080
2024-10-25,NVIDIA RTX 3080,89188,4.9,108,53394,3.9,1302,32597,4.0,1749,35794,56591,4.266666666666667,0,1,89188
2024-10-25,AMD RX 6600,91912,4.3,986,89356,4.7,797,44082,4.7,139,2556,47830,4.566666666666666,0,3,275736
2024-10-25,AMD RX 6700 XT,89462,4.7,1964,35819,4.8,978,50212,4.5,624,53643,39250,4.666666666666667,0,1,89462
2024-10-25,NVIDIA RTX 4060,50893,4.4,1596,78463,4.2,1846,63698,3.5,975,-27570,-12805,4.033333333333334,1,174,8855382
2024-10-25,AMD RX 7900 XTX,39675,4.1,1329,29014,3.7,1889,74790,4.3,1613,10661,-35115,4.033333333333333,0,1,39675
2024-10-24,NVIDIA RTX 3060,68313,4.8,957,41325,4.9,119,49903,4.4,1001,26988,18410,4.7,0,1,68313
2024-10-24,NVIDIA RTX 3070,56778,4.1,802,92906,4.8,795,58783,3.6,428,-36128,-2005,4.166666666666666,1,232,13172496
2024-10-24,NVIDIA RTX 3080,64266,4.7,382,54988,4.1,1641,70582,4.2,1577,9278,-6316,4.333333333333333,0,1,64266
2024-10-24,AMD RX 6600,81034,4.6,1632,80526,4.3,767,83963,4.7,898,508,-2929,4.533333333333332,0,19,1539646
2024-10-24,AMD RX 6700 XT,91595,4.8,1221,29695,4.7,1988,87883,3.9,1342,61900,3712,4.466666666666667,0,1,91595
2024-10-24,NVIDIA RTX 4060,68975,4.6,1233,41495,5.0,776,71639,3.7,1409,27480,-2664,4.433333333333334,0,1,68975
2024-10-24,AMD RX 7900 XTX,52132,3.8,1563,76357,3.8,900,69178,4.3,997,-24225,-17046,3.9666666666666663,1,136,7089952
2024-10-23,NVIDIA RTX 3060,65710,4.0,1477,34728,4.1,1072,60164,4.2,1903,30982,5546,4.1000000000000005,0,1,65710
2024-10-23,NVIDIA RTX 3070,45208,4.5,464,38932,4.4,1024,34355,5.0,1600,6276,10853,4.633333333333334,0,5,226040
2024-10-23,NVIDIA RTX 3080,92490,4.5,760,62693,3.8,1482,77477,4.8,1307,29797,15013,4.366666666666667,0,1,92490
2024-10-23,AMD RX 6600,40011,4.3,1293,45545,4.7,1335,65873,3.8,280,-5534,-25862,4.266666666666667,1,64,2560704
2024-10-23,AMD RX 6700 XT,82242,4.6,1823,86262,3.8,242,81451,4.0,1219,-4020,791,4.133333333333333,0,46,3783132
2024-10-23,NVIDIA RTX 4060,94321,4.8,965,74904,3.8,696,60732,4.3,696,19417,33589,4.3,0,1,94321
2024-10-23,AMD RX 7900 XTX,27955,3.7,880,91306,4.2,854,26014,4.7,239,-63351,1941,4.2,0,329,9197195
2024-10-22,NVIDIA RTX 3060,41482,4.5,509,90054,3.8,1860,66110,4.9,1013,-48572,-24628,4.4,1,274,11366068
2024-10-22,NVIDIA RTX 3070,58311,5.0,1499,79055,3.7,326,51663,4.0,566,-20744,6648,4.233333333333333,0,117,6822387
2024-10-22,NVIDIA RTX 3080,56040,4.8,1514,43320,4.1,1621,85365,4.0,1487,12720,-29325,4.3,0,1,56040
2024-10-22,AMD RX 6600,62355,4.6,166,34198,4.9,1872,58042,4.4,147,28157,4313,4.633333333333334,0,1,62355
2024-10-22,AMD RX 6700 XT,72720,3.7,1877,50127,4.8,734,41361,4.5,975,22593,31359,4.333333333333333,0,1,72720
2024-10-22,NVIDIA RTX 4060,56701,4.3,586,84462,4.5,425,77928,4.7,1803,-27761,-21227,4.5,1,186,10546386
2024-10-22,AMD RX 7900 XTX,94669,3.9,1460,67485,3.8,1567,91751,4.9,1149,27184,2918,4.2,0,1,94669
2024-10-21,NVIDIA RTX 3060,31282,4.1,1714,84412,3.8,392,71084,4.3,165,-53130,-39802,4.066666666666666,1,303,9478446
2024-10-21,NVIDIA RTX 3070,67503,3.6,1623,80946,4.7,1338,90767,4.7,1107,-13443,-23264,4.333333333333333,1,86,5805258
2024-10-21,NVIDIA RTX 3080,56606,4.4,1699,58660,4.0,1265,63755,4.0,237,-2054,-7149,4.133333333333334,1,49,2773694
2024-10-21,AMD RX 6600,81920,4.9,1543,90119,4.2,180,36532,3.6,1243,-8199,45388,4.233333333333333,0,89,7290880
2024-10-21,AMD RX 6700 XT,75020,4.3,1335,36299,4.5,1981,41079,3.7,1151,38721,33941,4.166666666666667,0,1,75020
2024-10-21,NVIDIA RTX 4060,53689,4.9,702,84649,4.6,1557,38199,4.9,1349,-30960,15490,4.8,0,184,9878776
2024-10-21,AMD RX 7900 XTX,82280,5.0,252,64190,4.4,1758,47618,4.7,982,18090,34662,4.7,0,1,82280
2024-10-20,NVIDIA RTX 3060,47930,4.6,344,48354,3.9,1943,62104,4.2,1903,-424,-14174,4.233333333333333,1,14,671020
2024-10-20,NVIDIA RTX 3070,71772,4.1,1239,82383,4.1,1449,47277,4.0,472,-10611,24495,4.066666666666666,0,68,4880496
2024-10-20,NVIDIA RTX 3080,57699,3.7,1832,51766,4.4,905,70258,4.3,1518,5933,-12559,4.133333333333334,0,1,57699
2024-10-20,AMD RX 6600,55471,4.0,1553,29686,4.8,423,78850,4.1,701,25785,-23379,4.3,0,1,55471
2024-10-20,AMD RX 6700 XT,42617,3.7,760,63029,4.3,1465,27941,4.7,138,-20412,14676,4.233333333333333,0,128,5454976
2024-10-20,NVIDIA RTX 4060,33788,4.4,1455,36466,4.6,1947,24964,4.0,408,-2678,8824,4.333333333333333,0,55,1858340
2024-10-20,AMD RX 7900 XTX,65490,4.7,1226,54518,4.1,1660,57753,4.4,1672,10972,7737,4.4,0,1,65490
2024-10-19,NVIDIA RTX 3060,69531,4.7,750,40909,3.6,315,69171,4.2,1462,28622,360,4.166666666666667,0,1,69531
2024-10-19,NVIDIA RTX 3070,92665,4.9,1166,90782,4.1,437,52962,4.9,1929,1883,39703,4.633333333333334,0,33,3057945
2024-10-19,NVIDIA RTX 3080,35074,3.7,1212,56828,4.3,1046,43549,4.7,522,-21754,-8475,4.233333333333333,1,129,4524546
2024-10-19,AMD RX 6600,75629,4.0,1909,26100,4.5,1483,63920,3.7,1192,49529,11709,4.066666666666666,0,1,75629
2024-10-19,AMD RX 6700 XT,55398,4.0,838,85664,4.0,917,28214,4.3,241,-30266,27184,4.1000000000000005,0,169,9362262
2024-10-19,NVIDIA RTX 4060,62268,4.9,1366,50729,3.6,613,67503,4.9,1447,11539,-5235,4.466666666666667,0,1,62268
2024-10-19,AMD RX 7900 XTX,95423,5.0,1786,42839,4.9,769,51020,4.0,968,52584,44403,4.633333333333334,0,1,95423
2024-10-18,NVIDIA RTX 3060,24092,4.5,1012,86820,4.2,269,59438,4.9,544,-62728,-35346,4.533333333333333,1,347,8359924
2024-10-18,NVIDIA RTX 3070,58763,4.4,1372,59602,4.9,387,68798,3.7,1940,-839,-10035,4.333333333333333,1,55,3231965
2024-10-18,NVIDIA RTX 3080,54284,4.5,757,85993,4.8,449,80632,4.8,868,-31709,-26348,4.7,1,194,10531096
2024-10-18,AMD RX 6600,72915,4.1,1206,29339,3.7,702,28968,4.8,1849,43576,43947,4.2,0,1,72915
2024-10-18,AMD RX 6700 XT,59272,4.9,1783,42651,4.6,444,52455,3.6,998,16621,6817,4.366666666666666,0,1,59272
2024-10-18,NVIDIA RTX 4060,75359,4.7,1012,37669,4.6,1487,75948,3.8,879,37690,-589,4.366666666666667,0,1,75359
2024-10-18,AMD RX 7900 XTX,86165,3.9,1434,59072,4.2,464,39098,5.0,1137,27093,47067,4.366666666666666,0,1,86165
2024-10-17,NVIDIA RTX 3060,49856,4.3,296,56251,3.6,1482,90694,3.7,529,-6395,-40838,3.866666666666667,1,78,3888768
2024-10-17,NVIDIA RTX 3070,48347,4.3,1383,93539,4.2,197,41781,4.6,833,-45192,6566,4.366666666666666,0,258,12473526
2024-10-17,NVIDIA RTX 3080,32307,4.5,1684,95785,4.5,1451,66934,3.8,285,-63478,-34627,4.266666666666667,1,369,11921283
2024-10-17,AMD RX 6600,55555,4.1,312,38672,4.5,1009,91388,4.2,1141,16883,-35833,4.266666666666667,0,1,55555
2024-10-17,AMD RX 6700 XT,53350,4.7,1899,33770,3.5,1681,40422,3.5,878,19580,12928,3.9,0,1,53350
2024-10-17,NVIDIA RTX 4060,84343,4.7,247,73117,4.9,867,80331,4.9,304,11226,4012,4.833333333333334,0,1,84343
2024-10-17,AMD RX 7900 XTX,42346,4.2,779,54903,3.6,963,71440,4.9,1813,-12557,-29094,4.233333333333333,1,111,4700406
2024-10-16,NVIDIA RTX 3060,27681,3.6,464,25781,4.0,493,34115,4.9,1435,1900,-6434,4.166666666666667,0,33,913473
2024-10-16,NVIDIA RTX 3070,59589,3.6,1782,32086,4.9,297,63290,5.0,272,27503,-3701,4.5,0,1,59589
